Unnamed: 0,CLEE,Id,Nombre,Clase_actividad,Estrato,Tipo_vialidad,Calle,Colonia,Ubicacion,Tipo,Longitud,Latitud,Consultorio
1590,02004464111007631000000000U9,6802470,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,GARCIA,VILLAS DE BAJA CALIFORNIA,TIJUANA,FIJO,-116.93007593,32.45303256,NO
1591,02004464111004011000000291S7,6288168,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS FUNDADORES,EL RUBI,TIJUANA,FIJO,-117.03208329,32.49634019,NO
1592,02004464111004691000000291S6,119752,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,PASEO DEL PEDREGAL,PLAYAS DE TIJUANA,TIJUANA,FIJO,-117.11261775,32.5286557,NO
1593,02004464111006481000000291S0,6778881,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,ALBERTO LIMON PADILLA,CIUDAD INDUSTRIAL,TIJUANA,FIJO,-116.91956036,32.53784467,NO
1594,02004464111006491000000291S9,6778882,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,SAN CLEMENTE,TEJAMEN,TIJUANA,FIJO,-117.01807446,32.49457736,NO
1595,02004464111006011000000291S5,6417880,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,LOMA BONITA,LOMA BONITA,TIJUANA,FIJO,-117.0496296,32.48513986,NO
1596,02004464111006221000000291S0,6710502,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,LOMAS VERDES,TIJUANA,FIJO,-116.9358415,32.47623305,NO
1597,02004464111006471000000291S1,6778880,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PALMERAS,LAS TORRES,TIJUANA,FIJO,-116.89277237,32.54884501,NO
1598,02004464111011501000000291S8,9466451,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,HACIENDA SANTO TOMAS,HACIENDA LOS LAURELES,TIJUANA,FIJO,-116.96758653,32.43860654,NO
1599,02004464111004102001000291S4,6288162,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,PASEO ENSENADA,PLAYAS DE TIJUANA,TIJUANA,FIJO,-117.11622251,32.51454938,NO
1600,02001464111002021000000291S4,6778793,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,REFORMA,VALLE VERDE PARTE BAJA,ENSENADA,FIJO,-116.61085124,31.882666,NO
1601,02001464111002011000000291S5,6778792,FARMACIA SIMILARES,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,SECTOR ORIENTE,VILLA RESIDENCIAL DEL PRADO,ENSENADA,FIJO,-116.59494937,31.90304764,NO
1602,02004464111001081000071307S3,145450,FARMACIA SIMILARS,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,PASEO DEL GUAYCURA,GUAYCURA,TIJUANA,FIJO,-116.91842577,32.49333386,NO
1603,02004464111006191000000000U5,6728874,FARMACIA SIMILIARES,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,EJERCITO TRIGARANTE,LOMAS DE LA AMISTAD,TIJUANA,FIJO,-116.9557391,32.47855183,NO
1604,02002464113001502000037574S8,8280149,FARMACIA STA MONICA,"COMERCIO AL POR MENOR DE PRODUCTOS NATURISTAS, MEDICAMENTOS HOMEOPATICOS Y DE COMPLEMENTOS ALIMENTICIOS",0 a 5 personas,AVENIDA,FRANCISCO I MADERO,PRIMERA SECCION,MEXICALI,FIJO,-115.48676535,32.66495048,NO
1605,02004464111001001000000000U1,138784,FARMACIA UNION,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,CUCAPAH,LOMAS DE MATAMOROS,TIJUANA,FIJO,-116.87833032,32.51377901,NO
1606,02004464111002601000077936S7,151261,FARMACIA UNION,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,JOSE MARIA PINO SUAREZ,LIBERTAD PARTE BAJA,TIJUANA,FIJO,-117.01111972,32.53588334,NO
1607,02002621111004501000000000U1,92853,FARMACIA Y CONSULTORIO RC,CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO,0 a 5 personas,CALLE,NAVIA,VILLA LOMAS ALTAS,MEXICALI,FIJO,-115.47172074,32.57609006,SI
1608,02004464111011891000010716S3,9486263,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,VALENTIN GOMEZ FARIAS ENTRE MONTEALBAN E IZTACIHUATL,PUESTA DEL SOL 2,TIJUANA,FIJO,-117.067443,32.532146,NO
1609,02002464111006681000010716S9,9486580,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,COLEGIO MILITAR,ESTERITO,MEXICALI,FIJO,-115.505557,32.622154,NO
1610,02002464111006691000010716S8,9471893,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALZADA,CALZADA DE LOS MONARCAS,RESIDENCIAL DEL PRADO,MEXICALI,FIJO,-115.481497,32.59129838,NO
1611,02004464111011901000010716S0,9486520,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BLVD. OCEANO ATLANTICO ENTRE CARDENAL Y COLIBRI,MIRAMAR,TIJUANA,FIJO,-117.050585,32.497358,NO
1612,02004464111011911000010716S9,9474139,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,OTRO(ESPECIFIQUE),SIN REFERENCIA,EL PEÑON,TIJUANA,FIJO,-116.87140788,32.53341041,NO
1613,02002464111006701000010716S5,9475790,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,RIO SAN PEDRO MEZQUITAL,MEXICALI SEGUNDA SECCION,MEXICALI,FIJO,-115.38262207,32.60035531,NO
1614,02002464111006711000010716S4,9486581,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PESCADORES,"SANTA ROSA, SAN JOSE DEL CABO",MEXICALI,FIJO,-115.405567,32.667724,NO
1615,02004464111011931000010716S7,9486440,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,SANTA ROSA,SANTA FE,TIJUANA,FIJO,-117.044094,32.449448,NO
1616,02004464111011941000010716S6,9486265,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PROFESOR FRANCISCO PAYEN SANDOVAL,VISTA HERMOSA,TIJUANA,FIJO,-117.050585,32.497358,NO
1617,02004464111011951000010716S5,9486272,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,AV. CARLOTA SOSA DE MALDONADO,DEL RIO REFORMA,TIJUANA,FIJO,-117.103914,32.526693,NO
1618,02002464111006721000010716S3,9486273,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,5 DE FEBRERO,LA RINCONADA,MEXICALI,FIJO,-115.43386,32.619742,NO
1619,02004464111011971000010716S3,9481855,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,CAÑON JOHNSON NORTE,INDEPENDENCIA,TIJUANA,FIJO,-117.04160447,32.52214401,NO
1620,02004464111011981000010716S2,9472705,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,PASEO DE LOS LURELES,EL REFUGIO QUINTAS CAMPESTRES,TIJUANA,FIJO,-116.82723359,32.4578561,NO
1621,02002464111006741000010716S1,9472755,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALZADA,SANTA ISABEL,REAL DEL RIO,MEXICALI,FIJO,-115.52984125,32.646755,NO
1622,02002464111006751000010716S0,9474194,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,DILUVIO,LA CONDESA,MEXICALI,FIJO,-115.33481272,32.58715227,NO
1623,02002464111006761000010716S9,9486444,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,MARGARITA MAZA DE JUAREZ,BENITO JUAREZ ORIENTE,MEXICALI,FIJO,-115.46964515,32.62279506,NO
1624,02004464111011991000010716S1,9474200,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,GENERAL JUAN C. ZERTUCHE,LOMA DORADA,ENSENADA,FIJO,-116.60076383,31.82560223,NO
1625,02004464111012001000010716S8,9474196,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,OTRO(ESPECIFIQUE),AZCAPOTZALCO,VIÑEDOS CASA BLANCA,TIJUANA,FIJO,-116.83112416,32.47988579,NO
1626,02001464111003001000010716S5,9482118,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,AVENIDA DE LAS FUENTES,CAMPANARIO,ENSENADA,FIJO,-116.54759621,31.8637513,NO
1627,02002464111006771000010716S8,9482470,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,OCOTLAN,SAN MARCOS,MEXICALI,FIJO,-115.49485952,32.63273201,NO
1628,02004464111012031000010716S5,9486275,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,GENERO ESTRADA,PRADERA DORADA,TIJUANA,FIJO,-117.050585,32.497358,NO
1629,02004464111012051000010716S3,9474206,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,OSCAR BAYLON CHACON,EJIDO FRANCISCO VILLA,TIJUANA,FIJO,-116.86899014,32.48792175,NO
1630,02004464111012061000010716S2,9484161,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,DE LA PLATA,PUERTA PLATA TERCERA ETAPA,TIJUANA,FIJO,-117.018958,32.490113,NO
1631,02004464111012081000010716S0,9486267,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,INDEPENDENCIA ENTRE ARCOIRIS Y TRANSPENINSULAR,CENTRO,TIJUANA,FIJO,-117.068914,32.524219,NO
1632,02004464111012091000010716S9,9486593,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,AV. MAZATLAN ESQ. CON CALLE 17,POLOGONO EJIDAL,TIJUANA,FIJO,-116.882332,32.508809,NO
1633,02004464111004351011010716S7,6389195,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,JOSE LOPEZ PORTILLO PONIENTE,NUEVA TIJUANA,TIJUANA,FIJO,-116.9304224,32.53821753,NO
1634,02004464112000261002010716S0,6285878,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,PASEO DEL PEDREGAL,PLAYAS DE TIJUANA,TIJUANA,FIJO,-117.11247398,32.52645637,NO
1635,02004464112000972002010716S2,6389759,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,LAS HUERTAS 4TA SECCION,TIJUANA,FIJO,-116.95828142,32.49395601,NO
1636,02004464112000371001010716S7,6287558,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,LA ESCONDIDA,TIJUANA,FIJO,-116.98122925,32.50743843,NO
1637,02004464112000641002010716S3,6286368,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,SANCHEZ TABOADA,SANCHEZ TABOADA,TIJUANA,FIJO,-116.965657,32.4608422,NO
1638,02004464112002161001010716S0,6284961,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,HECTOR TERAN TERAN,JARDIN DORADO,TIJUANA,FIJO,-116.89058695,32.52371011,NO
1639,02002464112001261001010716S3,6391385,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,ANAHUAC,CASA MAGNA,MEXICALI,FIJO,-115.47559567,32.5913598,NO
1640,02002464112001271001010716S2,6391388,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,RIO SAN ANGEL,VALLE DE PUEBLA,MEXICALI,FIJO,-115.36875184,32.57510348,NO
1641,02002464112001251001010716S4,6391389,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,IGNACIO MANUEL ALTAMIRANO,PRIMERA SECCIN,MEXICALI,FIJO,-115.49123422,32.66223126,NO
1642,02002464112001241001010716S5,6285011,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALZADA,HEROICO COLEGIO MILITAR,LOMALINDA,MEXICALI,FIJO,-115.50571868,32.65282904,NO
1643,02003464112000112000010716S7,6715041,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,BENITO JUAREZ,CENTRO,TECATE,FIJO,-116.63263433,32.57317426,NO
1644,02005464111000441011010716S7,6730032,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,LA FUENTE,VILLA DEL MAR,PLAYAS DE ROSARITO,FIJO,-117.05940249,32.35662837,NO
1645,02003464111000271011010716S3,6788656,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PRESIDENTE LAZARO CARDENAS,CENTRO,TECATE,FIJO,-116.62699589,32.57247141,NO
1646,02004464112002782010010716S3,6764620,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,CUAUHTEMOC SUR,SAN ANTONIO DE LOS BUENOS,TIJUANA,FIJO,-117.01536883,32.44507312,NO
1647,02004464112001322002010716S9,156388,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,INDEPENDENCIA,URBANA RIO TIJUANA,TIJUANA,FIJO,-117.02397205,32.52802966,NO
1648,02004464111011731000010716S1,9472631,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,ALBERTO LIMON PADILLA,OTAY VISTA,TIJUANA,FIJO,-116.93831076,32.53407557,NO
1649,02004464111006951001010716S2,6786227,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,BENITO JUAREZ (SEGUNDA),CENTRO,TIJUANA,FIJO,-117.03944445,32.53514344,NO
1650,03008464111001642100010716S2,6728888,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,BENITO JUAREZ,ROSARITO,PLAYAS DE ROSARITO,FIJO,-117.05940455,32.3565771,NO
1651,02002464111004061011010716S6,6782642,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALZADA,INDEPENDENCIA,LA RIVIERA ORIENTE,MEXICALI,FIJO,-115.40834137,32.63771111,NO
1652,02002464112001622000010716S6,6796298,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,DURANGO,PROGRESO,MEXICALI,FIJO,-115.5253689,32.65956403,NO
1653,02004464111006941011010716S3,6786226,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,RAMON ALANID,LAS BRISAS,TIJUANA,FIJO,-116.9602117,32.49766113,NO
1654,02002464111004471001010716S7,6871807,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,PROLONGACION,RIO PRESIDIO,INDEPENDENCIA,MEXICALI,FIJO,-115.4231574,32.63077119,NO
1655,02004464111008021001010716S2,6873562,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,LA PAZ,COLINAS DE CALIFORNIA,TIJUANA,FIJO,-116.96761829,32.49859323,NO
1656,02002464111004421001010716S2,6871769,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,DOCTOR GASTON SALAZAR (D),SEGUNDA SECCION,MEXICALI,FIJO,-115.47339989,32.66571979,NO
1657,02004464111008211001010716S9,6871767,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,LAS FUENTES,HACIENDA SANTA MARIA,TIJUANA,FIJO,-116.84527188,32.46976469,NO
1658,02002464111004451001010716S9,6871770,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALZADA,GOMEZ MORIN,VILLA RESIDENCIAL VENECIA,MEXICALI,FIJO,-115.46827317,32.59569194,NO
1659,02004464111008221001010716S8,6871810,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALZADA,GENERAL LAZARO CARDENAS,FRANCISCO VILLA,TIJUANA,FIJO,-116.86520517,32.48645053,NO
1660,02004464111008141001010716S8,6881723,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PRIMAVERA (PRIMERA),CONTRERAS,TIJUANA,FIJO,-116.96764204,32.49860707,NO
1661,02004464111008241001010716S6,6871808,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,CASA BLANCA,LOS LOBOS,TIJUANA,FIJO,-116.89810542,32.50185899,NO
1662,02004464111008031001010716S1,6873561,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,OTRO,COLINAS DE LA PRESA,TIJUANA,FIJO,-116.93233235,32.44147729,NO
1663,02004464111008001001010716S4,6885783,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,FRANCISCO ZARCO,VERONA,TIJUANA,FIJO,-117.03803698,32.45060679,NO
1664,02004464112001242002010716S9,6389784,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,LAS HUERTAS 5TA SECCION,TIJUANA,FIJO,-116.94107567,32.48446389,NO
1665,02004464111008081001010716S6,6877678,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,QIMBUMBO,FLORIDO 1SECCION,TIJUANA,FIJO,-116.86651326,32.47056847,NO
1666,02004464111010792000010716S4,9224415,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,MIRADOR,EL MIRADOR,TIJUANA,FIJO,-117.09032486,32.53349919,NO
1667,02003464111000331001010716S5,6873564,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,MISION DE MULEGE,EL DESCANSO,TECATE,FIJO,-116.63286509,32.57346938,NO
1668,02002464111004401001010716S4,6874261,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,HEROICA DE PUEBLA,ANGELES DE PUEBLA,MEXICALI,FIJO,-115.33641011,32.56566634,NO
1669,02004464111011741000010716S0,9486662,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BLVD. BENITO JUAREZ,CENTRO INSURGENTES,TIJUANA,FIJO,-117.047522,32.497931,NO
1670,02004464111011771000010716S7,9486342,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BLVD. TECNOLOGICO MZ. 20,GUAYMITAS,TIJUANA,FIJO,-116.970887,32.529758,NO
1671,02004464111011781000010716S6,9486516,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BLVD. AGUSTIN OLACHEA AVILES,LAS GARZAS,TIJUANA,FIJO,-117.050585,32.497358,NO
1672,02004464111011791000010716S5,9486517,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BLVD. FORJADORES MZ. 111 LOTE 22110 DEPARTAMENTO 8,SANTA ROSA,TIJUANA,FIJO,-116.864301,32.462307,NO
1673,02002464111006621000010716S5,9486663,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,LA FLORESTA,LAS VEREDAS,MEXICALI,FIJO,-115.395549,32.65421,NO
1674,02004464111011801000010716S2,9475983,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PASEO DEL GUAYCURA,AMPLIACION GUAYCURA,TIJUANA,FIJO,-116.91968535,32.50960887,NO
1675,02002464111006631000010716S4,9486202,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,BENITO JUAREZ,CENTRO,MEXICALI,FIJO,-115.395549,32.65421,NO
1676,02004464111011821000010716S0,9475318,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,VISTAS DEL SOL,NATURA,TIJUANA,FIJO,-116.92249812,32.36463751,NO
1677,02002464111006641000010716S3,9486518,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,HIDALGO,ARCOS DEL SOL,MEXICALI,FIJO,-115.395549,32.65421,NO
1678,02004464111011831000010716S9,9485475,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,SERDAN Y 13 DE SEPTIEMBRE,MIGUEL ALEMAN,TIJUANA,FIJO,-116.94346,32.458896,NO
1679,02002464111006661000010716S1,9475319,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,PINARES,VILLA DEL ROBLE,MEXICALI,FIJO,-115.35790898,32.60286354,NO
1680,02004464111011851000010716S7,9485478,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,COLIMA ESQ. MEXICO,DOMINGO CARBALLO FELIX,TIJUANA,FIJO,-117.050585,32.497358,NO
1681,02004464111011861000010716S6,9472633,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,DEL MIRADOR,NATURA SECCION AMANECER,TIJUANA,FIJO,-116.91759323,32.36351859,NO
1682,02004464111011871000010716S5,9475320,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,GUSTAVO DIAZ ORDAZ,GARCIA,TIJUANA,FIJO,-116.91666501,32.45538891,NO
1683,02002464111006671000010716S0,9486660,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PADRE E. KINO,VICENTE GUERRERO,MEXICALI,FIJO,-115.395549,32.65421,NO
1684,02005464111001001000010716S8,9481846,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,CARRETERA FEDERAL LA PAZ-LOS CABOS,PESCADERO,PLAYAS DE ROSARITO,FIJO,-117.05940576,32.35654689,NO
1685,02004464111012131000010716S3,9486339,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,FRANCISCO MUJICA,INDECO,TIJUANA,FIJO,-117.085652,32.499563,NO
1686,02004464111012161000010716S0,9485547,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,CALLEJON MEXICO B ENTRE CALLE 16 Y 17,FEDERAL,TIJUANA,FIJO,-116.859723,32.460745,NO
1687,02004464111012171000010716S9,9475645,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,CALAFIA,POPULAR 89,ENSENADA,FIJO,-116.56726199,31.89546617,NO
1688,02004464111012181000010716S8,9481980,FARMACIA YZA,FARMACIAS SIN MINISUPER,6 a 10 personas,CALLE,DEL AHUEHUETE,URBIQUINTA,TIJUANA,FIJO,-117.06294531,32.44354756,NO
1689,02002464111006781000010716S7,9475651,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,ELECTRICISTA,LIBERTAD,MEXICALI,FIJO,-115.46030182,32.64701681,NO
1690,02004464111012071000010716S1,9474216,FARMACIA YZA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,LOS PINOS DE NARES,PINOS NAREZ,TIJUANA,FIJO,-116.93371973,32.46991217,NO
1699,02002464111007271000000000U8,9788203,FD FARMACIA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,BAHIA LUCERNA,CARLOS SALINAS,MEXICALI,FIJO,-115.52270687,32.65024789,NO
1704,02002464112001571001000000U5,6759278,GI FARMACIA DE MEXICO,FARMACIAS CON MINISUPER,0 a 5 personas,AVENIDA,SATURNO,VALLE DE LAS MISIONES,MEXICALI,FIJO,-115.560489,32.6323147,NO
1705,02002464112002571000000000U4,11661656,GO FARMACIA,FARMACIAS CON MINISUPER,0 a 5 personas,CALLE,AGUSTIN MELGAR,PRIMERA SECCION,MEXICALI,FIJO,-115.4950073,32.66313273,NO
1707,02002464111006831000000000U0,11256312,GO FARMACIA,FARMACIAS SIN MINISUPER,0 a 5 personas,AVENIDA,16 DE SEPTIEMBRE B,VICENTE GUERRERO LOS ALGODONES,MEXICALI,FIJO,-114.73094741,32.71583938,NO
1712,02002464111007451000000000U6,11567970,HAMS FARMACIA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALZADA,LICENCIADO VICENTE LOMBARDO TOLEDANO,PASEO DE XOCHIMILCO,MEXICALI,FIJO,-115.47259515,32.60802931,NO
1718,02004464111012303000000000U8,10473965,INTEGRA FARMACIA TITAN,FARMACIAS SIN MINISUPER,11 a 30 personas,CALLE,BENITO JUAREZ SEGUNDA,CENTRO,TIJUANA,FIJO,-117.03511935,32.53569582,NO
1719,02005464112000092000000000U6,143801,INTEGRA FARMACIA,FARMACIAS CON MINISUPER,0 a 5 personas,CALLE,SIN CALLE,PRIMO TAPIA,PLAYAS DE ROSARITO,FIJO,-116.91605497,32.22135305,NO
1720,02001464112000911000000000U6,9803551,INTERFARMACIA NACIONAL,FARMACIAS CON MINISUPER,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,OBRERA,ENSENADA,FIJO,-116.61111293,31.86211991,NO
1726,02004464111012981000000000U1,11794673,KLARIX FARMACIA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BOULEVARD DE LAS BELLAS ARTES,NUEVA TIJUANA,TIJUANA,FIJO,-116.93519209,32.54398745,NO
1729,02002464111005132000000000U4,6973438,LA GENEROSA FARMACIA,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,PASEO DE LAS BARCENAS,CONDESA,MEXICALI,FIJO,-115.34917595,32.59644055,NO
1732,02004621511004271000000000U8,9886145,LABORATORIO Y FARMACIA VIDA LABS,LABORATORIOS MEDICOS Y DE DIAGNOSTICO DEL SECTOR PRIVADO,0 a 5 personas,CALLE,CAMINO CUERO DE VENADO,RANCHO SANTA CRUZ,TIJUANA,FIJO,-116.94298862,32.42392687,NO
1750,02005464111001101000000000U6,10427542,MED 4 LESS FARMACIA,FARMACIAS SIN MINISUPER,0 a 5 personas,BOULEVARD,BENITO JUAREZ,MACHADO NORTE,PLAYAS DE ROSARITO,FIJO,-117.0590908,32.35595282,NO
1751,02005464112000321000000000U9,10445197,MED4 LESS FARMACIA,FARMACIAS CON MINISUPER,0 a 5 personas,AVENIDA,EMILIANO ZAPATA,AMPLIACION REFORMA,PLAYAS DE ROSARITO,FIJO,-117.06384466,32.3816672,NO
1752,02004464111012672000000000U6,9740008,MEDICAL FARMACIA,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,JOSE CLEMENTE OROZCO,RIO,TIJUANA,FIJO,-117.01528822,32.52250809,NO
1755,02004464111008422001018821S2,6866649,MEDS 4 LESS FARMACIA 6,FARMACIAS SIN MINISUPER,6 a 10 personas,AVENIDA,REVOLUCION,CENTRO,TIJUANA,FIJO,-117.03674328,32.53438107,NO
1756,02001464112000691000000000U4,6929769,MEGA FARMACIA DE ENSENADA,FARMACIAS CON MINISUPER,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,BENITO JUAREZ,ENSENADA,FIJO,-116.57307687,31.72219642,NO
1760,02002464113001541000000000U6,8112085,MG FARMACIA FAMILIARES,FARMACIAS SIN MINISUPER,0 a 5 personas,CALLE,HEROICA DE PUEBLA,ANGELES DE PUEBLA,MEXICALI,SEMIFIJO,-115.33947619,32.56025833,NO
