,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
1732,02004621511004271000000000U8,9886145,LABORATORIO Y FARMACIA VIDA LABS,ADAGEM SA DE CV,Laboratorios médicos y de diagnóstico del sector privado,0 a 5 personas,CALLE,CAMINO CUERO DE VENADO,0.0,13203.0,RANCHO SANTA CRUZ,22170.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,INFO@LABORATORIOVIDALABS.COM,,Fijo,-116.94298862,32.42392687,,,
1733,02004464111009943000038352S6,8724033,LAS DELICIAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,GARCIA,17900.0,,PASEO LOS REYES,22125.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,DELICIAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.9297478,32.45274134,,,
1734,02003464111000421000038352S4,8723225,LAS FERIAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,SANTA ANITA,495.0,,MACLOVIO HERRERA,21482.0,"TECATE, Tecate, BAJA CALIFORNIA",,LASFERIAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.63210755,32.5433188,,,
1735,02004464111009882000038352S6,8723926,LAS TORRES,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,UNO PONIENTE,20804.0,,MAGISTERIAL,22470.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,TORRES@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.90359516,32.54387166,,,
1736,02003464111000361000000000U2,7048607,LAVANDA BOUTIQUE TECATE,,Farmacias sin minisúper,0 a 5 personas,CALLEJON,E,100.0,348.0,MODERNA,21450.0,"TECATE, Tecate, BAJA CALIFORNIA",,LAVANDA.HUERTO@GMAIL.COM,,Fijo,-116.63587215,32.57027321,,,
1737,02004464111000271000000000U1,56303,LEAL,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,JOSE MARIA MORELOS Y PAVON,2059.0,3.0,INDEPENDENCIA,22055.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.0454263,32.52189241,,,
1738,02004464111010012000038352S7,8724152,LIBERTAD,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,GABRIEL HERNANDEZ  10,1065.0,,LIBERTAD,22300.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LIBERTAD@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.01471162,32.53749415,,,
1739,02001464111002391000000000U1,6907856,LOGISTICA FARMACEUTICA MOSCATI,LOGISTICA FARMACEUTICA MOSCATI S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,CALZADA,CORTEZ,1956.0,2.0,HIDALGO,22880.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.58842391,31.86275626,,,
1740,02004464111009832000038352S1,8723785,LOMA DORADA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,PASEO DEL GUAYCURA,18701.0,,AMPLIACION GUAYCURA,22214.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LOMADORADA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.91740658,32.4994252,,,
1741,02004464111009592000038352S1,8723398,LOMAS TAURINAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CHAPALA,15911.0,,DEL RIO,22416.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,TAURINAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.99440161,32.53142894,,,
1742,02001464111002743000038352S3,8723397,LOMITAS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,GERANIOS,92.0,,LAS LOMITAS,22815.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,LOMITAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.59348049,31.88931128,,,
1743,02004464111013041000000000U3,11728840,LONG LIVING LIFE,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,Avenida de las Américas,3999.0,0.0,EL PARAISO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-116.9871512,32.50711061,,,
1744,02002464111007461000000000U5,11027887,LOS REYES,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MICHOACAN,1384.0,,PUEBLO NUEVO,21120.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.49913221,32.65625281,,,
1745,02004464111009602000038352S8,8723422,LOS REYES,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,GARCIA,10780.0,,LOS REYES,22125.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LOSREYES@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.9297478,32.45274134,,,
1746,02002464111002481001000442S8,6282699,MADERO MXLI,GRUPO LIQUIS SA DE CV,Farmacias con minisúper,31 a 50 personas,AVENIDA,FRANCISCO I. MADERO,134.0,,NUEVA,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,FELIX.JUAN@GRUPO-LIQUIS.COM,,Fijo,-115.46253576,32.66655447,,,
1747,02004464111009993000038352S1,8724150,MARIANO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CAMINO GUADALUPE VICTORIA,22210.0,,MARIANO MATAMOROS,22234.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIANO@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.87972974,32.47986929,,,
1748,02004464111010232000038352S1,8738182,MARIANO II,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CAMINO GUADALUPE VICTORIA,9102.0,,MARIANO MATAMOROS,22234.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIANO2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.87426892,32.47619838,,,
1749,02004464111010802000038352S1,9224416,MATAMOROS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MELCHOR OCAMPO,22652.0,,MATAMOROS,22204.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MATAMOROS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.86444036,32.51965074,CENTRO Y PLAZA COMERCIAL,PLAZA LA CUCHARITA,5
1750,02005464111001101000000000U6,10427542,MED 4 LESS FARMACIA,CROWDER NIEBLAS SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BENITO JUAREZ,0.0,,MACHADO NORTE,22703.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.0590908,32.35595282,,,
1751,02005464112000321000000000U9,10445197,MED4LESS PHARMACY,CROWDER NIEBLAS SA DE CV,Farmacias con minisúper,0 a 5 personas,AVENIDA,EMILIANO ZAPATA,1.0,1.0,AMPLIACION REFORMA,22704.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,,,Fijo,-117.06384466,32.3816672,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,SN
1752,02004464111012672000000000U6,9740008,MEDICAL FARMACIA,,Farmacias sin minisúper,6 a 10 personas,AVENIDA,JOSE CLEMENTE OROZCO,2468.0,2468.0,ZONA RIO,22320.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MEDICAL.FARMACIA@HOTMAIL.COM,,Fijo,-117.01528822,32.52250809,EDIFICIO COMERCIAL Y DE SERVICIOS,2464,A
1753,02004464111001151000000000U4,55252,MEDICINE STORE,MEDIRAMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REVOLUCION,943.0,0.0,ZONA CENTRO ,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,EMEDICINESTORE@HOTMAIL.COM,,Fijo,-117.03681898,32.53312255,,,
1754,02004464111008152001018821S5,6878554,MEDICINE STORE 3,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,REVOLUCIÓN,943.0,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645421876.0,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA.COM,Fijo,-117.03701582,32.53492725,,,
1755,02004464111008422001018821S2,6866649,MEDS 4 LESS PHARMACY 6,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,REVOLUCIÓN,894.0,,ZONA CENTRO,,"TIJUANA, Tijuana, BAJA CALIFORNIA",6645421876.0,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA.COM,Fijo,-117.03674328,32.53438107,,,
1756,02001464112000691000000000U4,6929769,MEGA FARMACIAS DE ENSENADA,,Farmacias con minisúper,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,1030.0,1.0,BENITO JUAREZ,22790.0,"RODOLFO SÁNCHEZ TABOADA (MANEADERO), Ensenada, BAJA CALIFORNIA",,MEGAFARMACIASFACTURACION1030@GMAIL.COM,,Fijo,-116.57307687,31.72219642,,,
1757,02001464111003121000000000S1,10593126,MERCADO DE MEDICINAS,,Farmacias sin minisúper,0 a 5 personas,CALLE,OCTAVA,788.0,5.0,ZONA CENTRO,22800.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,,,Fijo,-116.62288171,31.87021943,,,
1758,02004464112000191000000000U9,145312,MERCADO REYES,,Farmacias con minisúper,0 a 5 personas,CALLE,EUSEBIO KINO,4411.0,,LOS LOBOS,22207.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6646842189.0,REYESLOBOS1@HOTMAIL.COM,,Fijo,-116.90368987,32.50256205,,,
1759,02002464111001681000000000U4,55187,MG FAMILIARES,,Farmacias sin minisúper,0 a 5 personas,CALZADA,L. D. COLOSIO MURRIETA,741.0,0.0,REAL DEL RIO,21137.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.52968665,32.64856601,,,
1760,02002464113001541000000000U6,8112085,MG FARMACIA FAMILIARES,,Farmacias sin minisúper,0 a 5 personas,CALLE,HEROICA DE PUEBLA,0.0,,ANGELES DE PUEBLA,21620.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862515168.0,,,Semifijo,-115.33947619,32.56025833,,,
1761,02001464111002041000000291S2,6778886,MI BODEGA SANTA FE 3550,GOYOMA SA DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,TRANSPENINSULAR,0.0,,NUEVO BAJA CALIFORNIA,,"LÁZARO CÁRDENAS                                                                                               , San Quintín, BAJA CALIFORNIA",,CGEN@GOYOMA.COM,,Fijo,-115.9307438,30.52401934,,,
1762,02002464111003661000000000U4,89812,MI FARMACIA,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,ESQUILO,,,POPULAR CENTINELA,21139.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862223367.0,RPAREDESESTEBAN@HOTMAIL.COM,,Fijo,-115.57901681,32.64450709,,,
1763,02004464112003781000000000U4,11495731,MINISUPER MAURY,,Farmacias con minisúper,0 a 5 personas,CALLE,PALMERAS,,,LAS TORRES,22470.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6631033109.0,DITRIBUIDORADESALUDMS@HOTMAIL.COM,,Fijo,-116.89450909,32.54899972,,,
1764,02004464111010142000038352S2,8738075,MIRAMAR,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MIGUEL INCLAN,3620.0,,MIRAMAR,22526.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MIRAMAR@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.083593,32.51357683,,,
1765,02004464111010091000038352S1,8737617,MORITA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,CIRUELA,9177.0,,LA MORITA,22245.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MORITA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.83908107,32.47457913,,,
1766,02004464111009523000038352S6,8723287,NATURA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,BOSQUES TEMPLARIOS,15001.0,,NATURA,22165.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,NATURA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.93938003,32.38620759,,,
1767,02004464111009551000038352S7,8723290,NATURA 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,BOSQUES AZULES,17509.0,,NATURA,22165.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,NATURA2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.93246259,32.37574669,,,
1768,02004464111009571000038352S5,8723292,NATURA 3,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,NATURA,15280.0,,NATURA,22165.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,NATURA3@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.9352949,32.37966369,,,
1769,02002464111003231000000000U6,148038,NUEVA BOTICA ESTRELLA,,Farmacias sin minisúper,0 a 5 personas,CALLE,SEXTA,0.0,,GUADALUPE VICTORIA,21720.0,"CIUDAD GUADALUPE VICTORIA (KILÓMETRO CUARENTA Y TRES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.10592542,32.28824112,,,
1770,02004464111009841000038352S2,8723786,OBRERA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CHICAGO,103.0,,OBRERA,22624.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,LAOBRERA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.04142194,32.49077002,,,
1771,02004464111007881011052362M0,6802954,OFICINA ADMINISTRATIVA DE SIMILARES,CAZCON SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,WAHOO,10000.0,0.0,MARIANO MATAMOROS,22235.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CAZCON2009@HOTMAIL.COM,,Fijo,-116.86419048,32.4737882,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL SANTA FE,102
1772,02004464111003772001018821S5,55342,OFICINA AUXILIAR DE FARMACIA LA MAS BARATA SUC 944,OPERADORA FARMACEUTICA DE BAJA CALIFORNIA S DE RL DE CV,Farmacias sin minisúper,101 a 250 personas,AVENIDA,REVOLUCIÓN,944.0,,ZONA CENTRO,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OCRUZ@OPEFAR.COM,,Fijo,-117.03665026,32.53353046,,,
1773,02004464111012923000000000S3,10083269,OFICINA DE COORDINACION DE SERVICIO A DOMICILIO,OPERADORA FRARMACEUTICA DE BAJA CALIFORNIA SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,MIGUEL NEGRETE,995.0,2.0,ZONA CENTRO,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MC@OPEFAR.COM,WWW.FARMACIASLAMASBARAT,Fijo,-117.03356043,32.53315186,,,
1774,02001541211001671000000000S4,101177,OFICINAS DE FARMACIAS PREMIER,,Farmacias con minisúper,0 a 5 personas,CALLE,DELANTE EL ROSARIO,336.0,5.0,COSTA AZUL,22890.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",,FARMAVIDEO@HOTMAIL.COM,,Fijo,-116.5988826,31.85179683,CENTRO Y PLAZA COMERCIAL,PLAZA LUCIA,5
1775,02004464111009732000038352S3,8764846,OJO DE AGUA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,EMILIANO ZAPATA,22701.0,6.0,VALLE REDONDO,22330.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OJODEAGUA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.79093649,32.47422039,,,
1776,02002464112001851000000000U1,8370738,OMNILIFE,,Farmacias con minisúper,0 a 5 personas,CALZADA,LAGUNA XOCHIMILCO,1098.0,,LAGOS DE XOCHIMILCO,21353.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.47301406,32.60463843,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,1
1777,02001464112000591000000000U6,63759,ORANGE PHARMACY,,Farmacias con minisúper,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,609.0,,ZONA CENTRO,22800.0,"ENSENADA, Ensenada, BAJA CALIFORNIA",6865475795.0,,,Fijo,-116.62679201,31.86218247,,HOTEL SANTO TOMAS,6
1778,02002464111006991000000000U2,11345949,ORGANIG FARMACIA,,Farmacias sin minisúper,0 a 5 personas,CALZADA,CUAUHTEMOC AVIACION,0.0,1037.0,PROHOGAR,21240.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,,Fijo,-115.42958743,32.65861665,,,
1779,02004464111007361000038352S4,6802310,OTAY,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,JOS LPEZ PORTILLO ORIENTE,136.0,,NUEVA TIJUANA,22435.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,OTAY@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.92963382,32.5438158,,,
1780,02004464111009932000038352S9,8724010,PACIFICO,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,PACIFICO,8451.0,,PACIFICO,22643.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PACIFICO@DEMISFARMACIAS.COM,WWW.DEMISFRMACIAS.COM,Fijo,-116.98702046,32.46873754,,,
1781,02002464111002042001000000S8,67998,PAPELERIA Y FARMACIA DEL PUEBLO,,Farmacias sin minisúper,0 a 5 personas,CALLE,DE LA CANDELILLA,,,RIVERA CAMPESTRE,21383.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6868423008.0,CHINANTECA@HOTMAIL.COM,,Fijo,-115.42977492,32.58406199,,,
1782,02004464111011243000000536S7,9433037,PEY FHARMA SIMSA,PEY PHARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,31 a 50 personas,CIRCUITO,BURSÁTIL,9002.0,,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIA_CELIA_CASTRO@HOTMAIL.COM,,Fijo,-117.0275334,32.53930708,,,
1783,02004464111011252000000536S8,9433038,PEY FHARMA SUC CAFE,PEY PHARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,DE LA AMISTAD,9049.0,,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIA_CELIA_CASTRO@HOTMAIL.COM,,Fijo,-117.02847853,32.53870601,,,
1784,02004464111011263000000536S5,9407339,PEY FHARMA SUC EASY,PEY PHARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,FRONTERA,8980.0,,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIA_CELIA_CASTRO@HOTMAIL.COM,WWW.PEYFHARMA.COM,Fijo,-117.02902859,32.53963139,EDIFICIO COMERCIAL Y DE SERVICIOS,EASY PARK,SN PISO 1
1785,02004464111010843000000536S5,9320814,PEY FHARMA SUC TORRE,PEY PHARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,DE LA AMISTAD,9043.0,301.0,ZONA URBANA RIO TIJUANA,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,MARIA-CELIA-CASTRO@HOTMAIL.COM,,Fijo,-117.02847485,32.53870153,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE BURSATIL,301
1786,02002464111002921000000000S3,87560,PEY PHARMA,MEDICINA DE MEXICALI SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,REFORMA,0.0,1262.0,SEGUNDA SECCION,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6865524943.0,AREZAGONZALEZ@HOTMAIL.COM,,Fijo,-115.47302968,32.66443153,,,
1787,02004464111012352000000000S5,10491465,PEY-FARMA,PEY-FARMA DISTRIBUIDORA SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,AVENIDA DE LA AMISTAD,9049.0,,FEDERAL,22300.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6644096866.0,,,Fijo,-117.02883329,32.53886825,,,
1788,02004464111005571000000000U9,115724,PHARMA DERMATOLOGIACA,PHARMA DERMATOLOGICA S DE RL DE CV,Farmacias sin minisúper,0 a 5 personas,CALLE,LEONA VICARIO,9211.0,106.0,ZONA RIO,22010.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PHARMAPIELXTAL02@GMAIL.COM,,Fijo,-117.02603172,32.53013087,,,
1789,02004464111005201000000000U3,120405,PHARMA EXPRESS,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,MULEGE,1550.0,0.0,HERRERA,22534.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",6643819067.0,,,Fijo,-117.06476103,32.52610315,,,
1790,02004464111012541000000000U3,10194582,PHARMA HEALTH,,Farmacias sin minisúper,0 a 5 personas,CALLE,DAVID ALFARO SIQUEIROS,2795.0,302.0,ZONA RIO,22320.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,,,Fijo,-117.01317789,32.52074241,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO NORMAN,302
1791,02004464111012331000000000M9,10654069,PHARMA PIEL,,Farmacias sin minisúper,0 a 5 personas,CALLE,LEONA VICARIO,1451.0,28.0,ZONA RIO,22320.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,INFO@BOTANICAL.MX,WWW.BOTANICAL.MX,Fijo,-117.02492924,32.53150889,"HOSPITAL, CENTRO MEDICO O CLINICA",RIO MEDICAL,28
1792,02002464111000711001000000U0,147244,PHARMACY CUERVOS,,Farmacias sin minisúper,0 a 5 personas,AVENIDA,5 DE MAYO A,,,VICENTE GUERRERO ALGODONES,21970.0,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,,,Fijo,-114.72858061,32.71707859,,,
1793,02002464111007281000000000U7,9582939,PHARMACY HAMS,,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,ADOLFO LOPEZ MATEOS,222.0,,PRIMERA SECCION,21100.0,"MEXICALI, Mexicali, BAJA CALIFORNIA",6862628433.0,,,Fijo,-115.4936834,32.66391609,,,
1794,02002464111004763000045827S7,8320441,PHARMACY LAS VEGAS,PROMASTEC SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,5 DE MAYO A,224.0,,VICENTE GUERRERO ALGODONES,21970.0,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,PROMASTEC3@HOTMAIL.COM,,Fijo,-114.72985823,32.71699988,,,
1795,02004464111000101000000000U0,55296,PHARMACY MATRIX,,Farmacias sin minisúper,0 a 5 personas,CALLE,CARRILLO PUERTO TERCERA,8212.0,0.0,ZONA CENTRO,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,JENNY.SOL@LIVE.COM,,Fijo,-117.03667037,32.53406507,,,
1796,02004464112002381000000000U4,115193,PHARMACY MEDS4U,,Farmacias con minisúper,0 a 5 personas,AVENIDA,REVOLUCION,1191.0,8.0,CENTRO,22000.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,BESTPHARMACY5TJ@HOTMAIL.COM,,Fijo,-117.03659274,32.53124309,,,
1797,02002464111003371001065833S0,79039,PHOENIX DRUG STORE,CADENA COMERCIAL SABO SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,B,0.0,,VICENTE GUERRERO ALGODONES,21970.0,"VICENTE GUERRERO (ALGODONES), Mexicali, BAJA CALIFORNIA",,CRISTIANCAMACHO06@HOTMAIL.COM,,Fijo,-114.72843026,32.71586943,,,
1798,02004464111010741000038352S1,9224413,PLAYAS 2,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,PASEO ENSENADA,1212.0,,JARDINES PLAYAS DE TIJUANA,22500.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAYAS2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.11608642,32.52489837,,,
1799,02004464111009642000038352S4,8723426,PLAYAS 3,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,CALLE DEL CICLN,289.0,,PLAYAS DE TIJUANA,22506.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAYAS3@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.12029059,32.51149765,,,
1800,02004464111009792000038352S7,8723780,PLAYAS DE TIJUANA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,AVENIDA,NINGUNO,121.0,,TERRAZAS,22504.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAYAS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.11390684,32.53348228,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL DEL MAR,5
1801,02004464111009562000038352S4,8723291,PLAZA BETA,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,BOULEVARD EL REFUGIO,2493.0,3.0,FLORIDO,22237.0,"TIJUANA, Tijuana, BAJA CALIFORNIA",,PLAZABETA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-116.86812215,32.46322582,,,
1802,02005464111000892000038352S1,9224701,PLAZA IRIS,DISTRIBUIDORA DE MIS FARMACIAS SAPI DE CV,Farmacias sin minisúper,0 a 5 personas,CARRETERA,LIBRE TIJUANA-ROSARITO,582.0,,INDEPENDENCIA,22705.0,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,PLAZAIRIS@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM,Fijo,-117.05154917,32.40151884,CENTRO Y PLAZA COMERCIAL,PLAZA IRIS,4
